,comment,label
6469,good god can very much you imagine justin wielding that much next to last power i shudder to think trudeau junior nowhere near ready for prime exert time,[0. 0. 0. 0. 0. 0. 0. 0.]
6470,well god can you imagine justin wielding that much superpower i shudder to think trudeau junior nowhere near ready for prime prison term,[0. 0. 0. 0. 0. 0. 0. 0.]
6471,good god trudeau you much justin time that imagine power i shudder to think can junior nowhere near ready for prime wielding,[0. 0. 0. 0. 0. 0. 0. 0.]
6472,good god idol can you imagine justin wielding that much power i shudder matinee idol to think trudeau junior flush nowhere near ready for prime time,[0. 0. 0. 0. 0. 0. 0. 0.]
6473,good god can you imagine justin wielding that power i shudder think trudeau junior near ready for time,[0. 0. 0. 0. 0. 0. 0. 0.]
6474,good much can you imagine justin wielding that god power i shudder to think trudeau prime nowhere ready near for junior time,[0. 0. 0. 0. 0. 0. 0. 0.]
6475,good god unspoiled can you imagine justin wielding that much power i shudder to think trudeau very much junior nowhere near ready very much for prime time,[0. 0. 0. 0. 0. 0. 0. 0.]
6476,good you can wielding junior justin god that much power i shudder to think trudeau imagine nowhere near ready for prime time,[0. 0. 0. 0. 0. 0. 0. 0.]
6477,good immortal can you imagine justin wielding that much power i shudder to think trudeau junior nowhere come near ready for meridian time,[0. 0. 0. 0. 0. 0. 0. 0.]
6478,good god can you imagine justin wielding that much power i shudder to think trudeau junior nowhere near ready for prime time ,[0. 0. 0. 0. 0. 0. 0. 0.]
6479,dont you sarcasm get,[0. 1. 0. 0. 0. 0. 0. 0.]
6480,dont you get,[0. 1. 0. 0. 0. 0. 0. 0.]
6481,dont you incur sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6482,dont you get sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6483,dont you get sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6484,caustic remark dont you get sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6485,dont you get caustic remark,[0. 1. 0. 0. 0. 0. 0. 0.]
6486,sarcasm you get dont,[0. 1. 0. 0. 0. 0. 0. 0.]
6487,dont you get puzzle sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6488,dont you beat sarcasm,[0. 1. 0. 0. 0. 0. 0. 0.]
6489,dont you get sarcasm ,[0. 1. 0. 0. 0. 0. 0. 0.]
6490,who both to reach bumper wynne guinness provide a the crop of a hanging fruit not unlike christys bc liberals they needs belong to the scandal low week club definitely team material,[0. 0. 0. 0. 0. 0. 0. 0.]
6491,who needs to reach the wynne team provide a bumper browse of low hanging fruit not dissimilar christys before christ liberals they both belong to the scandal a workweek club definitely guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6492,who needs to reach the wynne team a bumper crop of low hanging not unlike liberals they both belong to the scandal week club definitely guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6493,who scandal to reach the belong team provide a bumper crop of low hanging fruit not unlike christys bc liberals they material wynne week the needs a to club definitely guinness both,[0. 0. 0. 0. 0. 0. 0. 0.]
6494,who needs to reach the wynne team provide a bumper crop hang up progressive of low hanging fruit not unlike christys bc liberals they both belong to the scandal axerophthol workweek a week club definitely guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6495,who needs to reach the wynne team supply a bumper crop of low hanging fruit not unlike christys bc liberals they both belong to the scandal a week nightclub unquestionably sir alec guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6496,who needs different to reach the wynne team provide a bumper crop of low hanging fruit not unlike christys bc liberals they both belong to the scandal a yield week club definitely workweek hand guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6497,to the wynne team provide a bumper crop of low fruit not unlike christys bc liberals they both belong to scandal a club definitely guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6498,who needs to reach a wynne team provide the christys club of low material fruit not unlike bumper bc liberals they both belong to the scandal a week crop definitely guinness hanging,[0. 0. 0. 0. 0. 0. 0. 0.]
6499,who needs to reach the wynne team provide a bumper crop of low hanging fruit not dissimilar christys before christ liberalist they both belong to the scandal a week guild definitely guinness material,[0. 0. 0. 0. 0. 0. 0. 0.]
6500,who needs to reach the wynne team provide a bumper crop of low hanging fruit not unlike christys bc liberals they both belong to the scandal a week club definitely guinness material ,[0. 0. 0. 0. 0. 0. 0. 0.]
6501,ah canadas march to death for lifestyle personal preference would have all made good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6502,life style ah canadas march to killing death for lifestyle defecate personal preference we would have all made good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6503,ah canadas march to killing death for lifestyle personal preference we would have all cause good grove owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6504,ah canadas march to killing death for lifestyle personal preference would have we all made good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6505,ah canadas exhibit to killing death for lifestyle personal preference we would have all arrive at good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6506,ah canadas march to death for lifestyle personal preference would have all made good owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6507,ah canadas march to killing death for lifestyle personal preference we would all made good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6508,ah canadas march to killing death for toss off lifestyle personal preference we altogether would have all made good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6509,ah canadas march plantation personal death for lifestyle killing preference we would have all made good to owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6510,ah canadas life style march to killing death for lifestyle personal preference we would have all made possessor good plantation owners,[0. 0. 0. 0. 0. 0. 0. 1.]
6511,ah canadas march to killing death for lifestyle personal preference we would have all made good plantation owners ,[0. 0. 0. 0. 0. 0. 0. 1.]
6512,ampere i think adaptation school boards tend to in any event use the instrumental version anyway it wouldnt be as onerous as task as youd think after all its been done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6513,i think cultivate boards tend to use the implemental interlingual rendition in any event it wouldnt be as onerous as task as youd think after all its been done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6514,i reckon school board lean to use the instrumental version anyway it wouldnt be as taxing as task as youd reckon after all its been done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6515,i think school boards tend to use the wouldnt be as as as youd think after all its been done more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6516,before use school boards tend to anyway the instrumental version think it wouldnt be as onerous as task than youd think after all its been done i more as once,[0. 0. 0. 0. 0. 0. 0. 0.]
6517,i think school boards tend to use the instrumental version anyway it wouldnt be as onerous task as youd think after all its been done before more once,[0. 0. 0. 0. 0. 0. 0. 0.]
6518,i think school boards tend it to use the instrumental version anyway it wouldnt be suppose incline as onerous as task incline as youd think after all its been done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6519,i exercise think school boards tend to use the instrumental version anyway it wouldnt be as onerous as task burdensome as youd think after all its information technology been done before more than shoal once,[0. 0. 0. 0. 0. 0. 0. 0.]
6520,i think school display panel tend to use the implemental translation in any event it wouldnt be as onerous as task as youd think after all its been done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6521,i think school boards tend to the version it wouldnt be as onerous as task as youd after its done before more than once,[0. 0. 0. 0. 0. 0. 0. 0.]
6522,i think school boards tend to use the instrumental version anyway it wouldnt be as onerous as task as youd think after all its been done before more than once ,[0. 0. 0. 0. 0. 0. 0. 0.]
6523,stellar hypcrisy what doubt no a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6524,stellar hypcrisy no doubt what colossal,[0. 0. 0. 0. 0. 0. 0. 0.]
6525,hypcrisy stellar no doubt what a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6526,stellar hypcrisy no doubt doubtfulness what a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6527,no doubt what a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6528,stellar hypcrisy what colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6529,stellar hypcrisy no doubt what a colossal peter,[0. 0. 0. 0. 0. 0. 0. 0.]
6530,doubt hypcrisy no stellar what a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6531,stellar hypcrisy no doubt what a colossal doubtfulness putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6532,stellar hypcrisy no doubt what a colossal cock putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6533,stellar hypcrisy no doubt what a colossal putz,[0. 0. 0. 0. 0. 0. 0. 0.]
6534,joey youre crudity is indicative of what stock you come from and how youve been cultivate im a capitalistic lol and conservative but you vernacular figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6535,joey been rudeness is indicative it what stock you come from and how youve out im educated a capitalist lol and conservative but you cant figure of youre,[1. 1. 0. 0. 0. 0. 0. 0.]
6536,joey youre rudeness is indicative of what stock you come from and how youve been educated im capitalist and conservative but you cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6537,joey youre just rudeness is information technology indicative of what stock you come from and how youve been educated civilize im a capitalist lol and conservative discourtesy but you cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6538,joey lol rudeness is indicative you what stock out figure from and how youve been educated im a capitalist youre and conservative but of cant come it you,[1. 1. 0. 0. 0. 0. 0. 0.]
6539,joey youre extinct rudeness is indicative of what stock you come from and capitalistic how youve been educated im a capitalist lol and capitalistic extinct conservative but you cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6540,joey materialistic youre rudeness is indicative of what stock you come declarative mood from and how youve declarative mood been educated im a capitalist lol and conservative but you just cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6541,joey youre rudeness is indicative of what you come from and how youve been educated im capitalist lol conservative you cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6542,joey youre rudeness is indicative of what stock you do from and how youve been civilise im a capitalist lol and conservativist but you bevel figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6543,joey youre rudeness is indicative of what stock you come from and how youve been educated im a capitalist lol and conservative but cant figure it out,[1. 1. 0. 0. 0. 0. 0. 0.]
6544,joey youre rudeness is indicative of what stock you come from and how youve been educated im a capitalist lol and conservative but you cant figure it out ,[1. 1. 0. 0. 0. 0. 0. 0.]
6545,the us is the seller you changeling,[1. 1. 1. 0. 0. 0. 1. 0.]
6546,the us equal is the seller you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6547,the us is the seller you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6548,the you is the seller us idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6549,the us is the vender you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6550,the us marketer is the seller you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6551,you us is the seller the idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6552,the marketer us is the seller you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6553,us is seller you,[1. 1. 1. 0. 0. 0. 1. 0.]
6554,us the is the seller you idiot,[1. 1. 1. 0. 0. 0. 1. 0.]
6555,the us is the seller you idiot ,[1. 1. 1. 0. 0. 0. 1. 0.]
6556,am not beholden behold to any food safety regulations and of non course we all know that the heart and soul principal main goal of meat producers is to poison people what could be better for profits than that,[0. 0. 0. 0. 0. 0. 0. 0.]
6557,am not beholden main any to safety regulations and of for we all know that the than goal of meat producers is food poison people what could be better course profits to that,[0. 0. 0. 0. 0. 0. 0. 0.]
6558,am not better to main food safety regulations and of course we that know all than any goal of meat producers is to poison people what could be beholden for profits the that,[0. 0. 0. 0. 0. 0. 0. 0.]
6559,am not beholden to any food safety regulations and of course all that the main of meat producers is to poison what could be better profits than,[0. 0. 0. 0. 0. 0. 0. 0.]
6560,am not of course beholden to any food safety regulations and of course we have a go at it all know that the main goal have a go at it of meat producers is to poison people what could be better for profits equal than that,[0. 0. 0. 0. 0. 0. 0. 0.]
6561,am not to any food safety and of course we all know that the main goal of meat producers is to poison people what could be better for profits than that,[0. 0. 0. 0. 0. 0. 0. 0.]
6562,am not beholden to any food safety regulations and of we all that the main goal meat is poison people what could be better for profits than,[0. 0. 0. 0. 0. 0. 0. 0.]
6563,am not behold to any food safety regulations and of course we all know that the master goal of meat manufacturer is to poison people what could be practiced for profits than that,[0. 0. 0. 0. 0. 0. 0. 0.]
6564,am not beholden to any food safety regularisation and of run we all know that the chief end of meat producers is to poison people what could be better for profits than that,[0. 0. 0. 0. 0. 0. 0. 0.]
